nct_id,last_update_submitted_date,start_month_year,completion_month_year,primary_completion_month_year,study_first_submitted_date,results_first_submitted_date,study_type,phase,enrollment,overall_status,official_title,brief_title
NCT03814395,2023-11-15,"June 28, 2018","August 28, 2025","August 27, 2019",2019-01-16,NA,Observational,NA,5426,"Active, not recruiting",Peking University Birth Cohort in Tongzhou,Peking University Birth Cohort in Tongzhou
NCT03814408,2020-11-23,"January 11, 2019",March 2022,December 2020,2019-01-14,NA,Interventional,Phase 1,2,Unknown status,A Phase I Clinical Trial to Evaluate the Safety of the Infusion of Autologous CD34+ Cells Transduced With a Lentiviral Vector Carrying the FANCA Gene in Pediatric Subjects With Fanconi Anemia Subtype A,A Clinical Trial to Evaluate the Safety of RP-L102 in Pediatric Subjects With Fanconi Anemia Subtype A
NCT03818867,2019-01-23,"May 15, 2017",December 2019,July 2019,2019-01-23,NA,Interventional,Not Applicable,31,Unknown status,Study Title: Emergency Cerclage in Twin Pregnancies at Imminent Risk of Preterm Birth: an Open-Label Randomised Controlled Trial,Emergency Cerclage in Twin Pregnancies at Imminent Risk of Preterm Birth: an Open-Label Randomised Controlled Trial
NCT03830034,2019-02-02,"February 2, 2019","December 1, 2019","October 15, 2019",2019-02-02,NA,Interventional,Phase 4,150,Unknown status,Amino Acid Chelated Iron Versus Ferrous Fumarate in the Treatment of Iron Deficiency Anemia With Pregnancy: Randomized Controlled Trial,Amino Acid Chelated Iron Versus Ferrous Fumarate in the Treatment of Iron Deficiency Anemia With Pregnancy: Randomized Controlled Trial
NCT03836703,2021-01-16,"February 1, 2019","August 1, 2020","July 1, 2020",2019-02-08,NA,Interventional,Phase 4,450,Completed,Doubling the Iron Dose VS Single Dose Iron Supplementation to Prevent Iron Deficiency Anemia (IDA) in Twin Pregnant Women: A Randomized Controlled Trial,Doubling the Iron Dose to Prevent IDA in Twin Pregnant Women
NCT03873571,2023-02-14,"December 30, 2022","December 30, 2023","December 30, 2023",2019-03-12,NA,Observational,NA,0,Withdrawn,An Observational Study to Examine the Iron Treatment in Pregnant Women With Anaemia,Adherence of Iron Succinylate Therapy in Pregnancy
NCT03922087,2023-11-23,"November 20, 2018","September 30, 2023","April 1, 2022",2019-04-13,NA,Observational,NA,5216,Completed,Huizhou Mother-infant Cohort,No-worry Baby Project
NCT03961074,2019-09-30,"May 10, 2019","December 30, 2020","December 30, 2020",2019-05-21,NA,Observational [Patient Registry],NA,6000,Unknown status,Iron Deficiency Anemia Among Chinese Pregnant Women (IRON WOMEN): a Multi-center Prospective Cohort Study,Iron Deficiency Anemia Among Chinese Pregnant Women: a Multi-center Prospective Cohort Study
NCT03968952,2020-11-03,"October 1, 2019","November 1, 2020","September 14, 2020",2019-05-23,NA,Interventional,Not Applicable,258,Completed,"SMARThealth Pregnancy: A Pilot Cluster Randomised Study to Assess Feasibility & Acceptability of a Complex Intervention Using Mobile Decision Support to Detect, Refer & Manage Pregnant Women at High Risk of Future Cardiometabolic Disorders in Rural India.",SMARThealth Pregnancy: Feasibility & Acceptability of a Complex Intervention for High-risk Pregnant Women in Rural India.
NCT03975894,2019-08-01,"May 2, 2019","May 1, 2021","December 1, 2020",2019-05-17,NA,Interventional,Phase 2,50,Unknown status,A Feasibility Trial of Serial Prophylactic Exchange Blood Transfusion in Pregnant Women With Sickle Cell Disease Aiming to Improve Maternal and Infant Outcomes,TAPS2 Transfusion Antenatally in Pregnant Women With SCD
NCT03992066,2020-09-15,"May 28, 2019","July 15, 2020","May 5, 2020",2019-06-18,NA,Interventional,Phase 1,46,Completed,"A Phase 1b, Randomized, Open-Label Study to Evaluate the Pharmacokinetics, Pharmacodynamics, and Safety of Vadadustat in Hemodialysis Subjects With Anemia Associated With Chronic Kidney Disease","Study to Evaluate the Pharmacokinetics, Pharmacodynamics, and Safety of Vadadustat in Hemodialysis Subjects With Anemia Associated With Chronic Kidney Disease"
NCT04008147,2023-10-30,"July 3, 2019","December 31, 2023","December 31, 2023",2019-07-01,NA,Interventional,Not Applicable,30,Recruiting,"The Effect of Oral Iron Supplements on Hepcidin, Insulin and Glucose Metabolism in Pregnancy",Hepcidin and Glucose Metabolism
NCT04029142,2024-02-29,"July 3, 2019","September 30, 2019","September 30, 2019",2019-07-17,NA,Observational,NA,1785,Completed,Screening for Hemoglobinopathies in Pregnant Women,Screening for Hemoglobinopathies in Pregnant Women
NCT04045002,2020-02-21,"April 1, 2020","August 31, 2020","June 30, 2020",2019-07-27,NA,Interventional,Not Applicable,120,Unknown status,Development and Effectiveness of 'MyPinkMom' Educational Intervention With Anaemia in Petaling District,'MyPinkMom' Educational Intervention for Pregnant Women With Anaemia
NCT04059913,2022-05-03,"June 11, 2019","December 17, 2021","November 19, 2021",2019-08-08,NA,Interventional,Phase 4,318,Completed,"A Prospective, Randomized, Open-Label, Multi-Center Study to Evaluate the Efficacy and Safety of Multiple Roxadustat Dosing Regimens for the Treatment of Anemia in Dialysis Subjects With Chronic Kidney Disease",Evaluate the Efficacy and Safety of Multiple Roxadustat Dosing Regimens for the Treatment of Anemia in Dialysis Participants With Chronic Kidney Disease
NCT04069533,2023-04-04,"November 28, 2019",February 2025,February 2025,2019-08-23,NA,Interventional,Phase 2,7,"Active, not recruiting",A Phase II Clinical Trial to Evaluate the Efficacy of the Infusion of Autologous CD34+ Cells Transduced With a Lentiviral Vector Carrying the FANCA Gene (Orphan Drug) in Patients With Fanconi Anemia Subtype A,Lentiviral-mediated Gene Therapy for Pediatric Patients With Fanconi Anemia Subtype A
NCT04074707,2019-08-27,September 2019,December 2019,December 2019,2019-08-27,NA,Interventional,Not Applicable,28,Unknown status,Optimizing Oral Iron Supplementation Regimens During Pregnancy Using Serum Hepcidin Profiles and Iron Stable Isotopes: Defining a Dosing Regimen With Maximal Absorption and Minimal Gastrointestinal Side Effects,Defining a Dosing Regimen With Maximal Absorption for Oral Iron Supplementation During Pregnancy
NCT04076969,2020-08-30,"January 1, 2019","August 1, 2019","August 1, 2019",2019-08-28,NA,Interventional,Not Applicable,151,Completed,Effect of an Integrated Educational Session on Enhancing Compliance Behavior Among Pregnant Women With Iron Deficiency Anemia,Integrated Educational Session and Enhancing Compliance Behavior
NCT04093986,2023-03-09,"December 22, 2019",December 2026,December 2025,2019-08-22,NA,Observational,NA,200,Recruiting,Hydroxyurea Exposure Limiting Pregnancy and Follow-Up Lactation,Hydroxyurea Exposure Limiting Pregnancy and Follow-Up Lactation
NCT04101461,2022-05-03,"October 1, 2019","April 1, 2022","April 1, 2022",2019-09-22,NA,Interventional,Not Applicable,230,Completed,The Effectiveness of Single Versus Double Daily Dose of Oral Iron on the Prevention of Iron Deficiency Anemia in Obese Pregnant Women,The Oral Iron on the Prevention of Iron Deficiency Anemia in Obese Pregnant
NCT04128943,2020-09-30,"November 1, 2019","July 6, 2020","July 6, 2020",2019-10-15,NA,Observational,NA,9,Completed,Electronic Patient-reported Outcome Monitoring in Patients With Aplastic Anemia and Paroxysmal Nocturnal Hemoglobinuria - a Pilot Study,Electronic Patient-reported Outcome Monitoring in Aplastic Anemia and Paroxysmal Nocturnal Hemoglobinuria
NCT04148859,2019-10-30,November 2004,November 2025,November 2025,2019-10-20,NA,Interventional,Not Applicable,11,Recruiting,Feto-Fetal Transfusion Syndrome in Multiple Pregnancies,Feto-Fetal Transfusion Syndrome in Multiple Pregnancies
NCT04155125,2023-12-21,"July 2, 2020","June 30, 2023","March 30, 2022",2019-10-29,NA,Interventional,Phase 3,391,Completed,Open-Label Randomised Controlled Trial of Efepoetin Alfa for Treatment of Anaemia Associated With Chronic Kidney Disease Patients Not on Dialysis (ND-CKD). A Non- Inferiority Trial Compared to Methoxy Polyethylene Glycol-Epoetin Beta (MIRCERA),A Study of Efepoetin Alfa in Treating Anaemia Associated With Chronic Kidney Diseases Patient
NCT04205266,2023-11-20,"February 14, 2020",January 2025,January 2025,2019-12-12,NA,Interventional,Phase 4,76,Recruiting,IV Iron vs Oral Iron for Treatment of Anemia in Women With Abnormal Uterine Bleeding,IV Iron vs Oral Iron for Treatment of Anemia in Women With Abnormal Uterine Bleeding
NCT04228627,2023-12-15,"August 1, 2020","February 28, 2024","January 30, 2024",2020-01-09,NA,Interventional,Phase 4,600,"Active, not recruiting",Ferritin Screening And IRon Treatment for Maternal Anemia and Fetal Growth Restriction (FGR) Prevention - a Multi Centre Randomised Controlled Trial (RCT),Ferritin Screening And IRon Treatment for Maternal Anemia and FGR Prevention Trial
NCT04231292,2020-01-15,"March 1, 2020","December 31, 2022","June 30, 2020",2020-01-14,NA,Interventional,Phase 2,105,Unknown status,"A Multicenter, Randomized, Single-blind, Active Comparator Controlled Phase 2 Clinical Study on the Effectiveness, Safety and Pharmacokinetics of Pegerythropoietin Injection (RD01) in Different Medication Schemes for the Treatment of Anemia in Chronic Renal Failure Patients With Hemodialysis",A Phase 2 Clinical Study of Pegerythropoietin Injection (RD01) for the Treatment of Anemia in Chronic Renal Failure Patients With Hemodialysis
NCT04248439,2024-04-08,"July 15, 2020",May 2026,May 2026,2020-01-24,NA,Interventional,Phase 2,5,"Active, not recruiting",A Phase 2 Clinical Trial to Evaluate the Efficacy of the Infusion of Autologous CD34+ Cells Transduced With a Lentiviral Vector Carrying the FANCA Gene in Pediatric Subjects With Fanconi Anemia Subtype A,"Gene Therapy for Fanconi Anemia, Complementation Group A"
NCT04253626,2024-03-07,"January 21, 2021",June 2024,June 2024,2020-01-31,NA,Interventional,Phase 3,80,"Active, not recruiting",Comparison of Oral Ferrous Sulfate to Intravenous Ferumoxytol in Antepartum Iron Deficiency Anemia,Comparison of Oral Ferrous Sulfate to Intravenous Ferumoxytol in Antepartum Iron Deficiency Anemia
NCT04278651,2022-02-04,"September 29, 2021","December 30, 2023","August 30, 2023",2020-02-04,NA,Interventional,Phase 4,80,Unknown status,Early Antenatal Support for Iron Deficiency Anemia: A Randomized Controlled Trial of Early Initiation of Intravenous Versus Oral Iron Therapy for Treatment of Iron Deficiency Anemia in Pregnancy,Early Antenatal Support for Iron Deficiency Anemia
NCT04310059,2023-11-27,"July 1, 2024","July 31, 2026","July 31, 2025",2020-03-05,NA,Interventional,Not Applicable,270,Not yet recruiting,A Randomized Controlled Trial to Study the Effect of Folic Acid Supplementation in Pregnant Women Having Thalassaemia Trait,Effect of Folic Acid Supplementation in Pregnant Women Having Thalassaemia Trait
NCT04391998,2021-02-05,"May 13, 2020",September 2021,August 2021,2020-05-13,NA,Interventional,Phase 4,200,Unknown status,Parasitic Infection in Anemic Pregnant Women. Prevalence and Effects in Rural Area in Egypt.,Parasitic Infection in Anemic Pregnant Women
NCT04410198,2022-08-19,"May 26, 2020","October 11, 2021","June 30, 2021",2020-05-27,2022-06-24,Interventional,Phase 3,203,Completed,"A Phase 3b Multicenter, Open-Label Single Arm Study of Roxadustat: Either as Conversion From a Continuous Erythropoietin Receptor Activator (CERA), or as Initial Anemia Treatment in Hemodialysis (HD) Patients - DENALI Study",Study of Roxadustat Conversion in Participants Receiving Stable Erythropoiesis-Stimulating Agent (ESA) or as Initial Anemia Treatment in Chronic Dialysis Participants
NCT04414527,2021-12-03,"March 13, 2020","July 31, 2021","July 31, 2021",2020-04-21,NA,Interventional,Not Applicable,675,Completed,Effects of Video-based Health Education on Health Status of Pregnant Mothers and Their Infants (From 0 to 6 Months) in Dirashe District Southern Ethiopia - a Cluster Randomized Controlled Trial.,Effects of Video-based Health Education on Maternal and Child Health in Ethiopia
NCT04437771,2020-06-18,"June 1, 2020","January 30, 2035","October 30, 2034",2020-06-15,NA,Observational,NA,9,Enrolling by invitation,Long-Term Follow-up: Phase I/II Clinical Study to Evaluate the Safety and Efficacy of the Infusion of Autologous CD34+ Cells Transduced With a Lentiviral Vector Carrying the FANCA Gene in Patients With Fanconi Anaemia Subtype A: FANCOLEN-I,Long-Term Follow-up of Subjects With Fanconi Anaemia Subtype A Treated With ex Vivo Gene Therapy
NCT04470063,2021-10-24,"November 17, 2020","December 31, 2021","December 31, 2021",2020-07-09,NA,Interventional,Phase 1,30,Unknown status,"A Study on the Safety, Tolerability, Pharmacokinetics and Pharmacodynamics of Multi-dose DDO-3055 Tablets in Patients With Anemia of Non-dialysis Chronic Kidney Diseases-Randomized, Double-blind, Dose Escalation, Placebo Controlled Phase I Clinical Trial.","Multi-dose, Dose Escalation Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of DDO-3055 Tablets in Patients With Anemia of Non-dialysis Chronic Kidney Diseases."
NCT04484857,2022-07-01,"July 22, 2020","September 17, 2021","July 9, 2021",2020-07-21,2022-07-01,Interventional,Phase 3,283,Completed,"Phase 3b Multicenter, Open-Label Single Arm Study of Roxadustat: Either as Conversion From an Erythropoiesis Stimulating Agent (ESA), or as Initial Anemia Treatment in Hemodialysis (HD) Patients",Study of Roxadustat Conversion in Participants Receiving Stable ESA or as Initial Anemia Treatment in Hemodialysis Participants
NCT04486456,2020-07-22,August 2020,December 2022,August 2022,2020-06-16,NA,Observational,NA,20000,Unknown status,Epidemiological Study on Anemia and Iron Deficiency in Pregnancy in Medical Institutions in Some Areas of China,Epidemiological Study on Anemia and Iron Deficiency in Pregnancy in Medical Institutions in Some Areas of China
NCT04502537,2021-01-19,"February 1, 2021","September 30, 2023","June 30, 2023",2020-08-03,NA,Observational,NA,200,Unknown status,A Prospective Cohort Study of Roxadustat for Anemia in Patients With Chronic Kidney Disease,Roxadustat for Anemia in Patients With CKD
NCT04505514,2020-08-11,"August 1, 2020","December 31, 2022","October 31, 2022",2020-07-23,NA,Interventional,Phase 4,60,Unknown status,"Single Dose Intravenous Iron Isomaltoside in Combination With Oral Iron vs Oral Iron Monotherapy in Patients With Anemia After Postpartum Haemorrhage: A Single-blinded, Randomised Controlled Trial",Single Dose Intravenous Iron Isomaltoside in Combination With Oral Iron vs Oral Iron Monotherapy in Patients With Anemia After Postpartum Haemorrhage
NCT04509375,2020-08-08,"March 14, 2019","June 23, 2021","June 23, 2021",2020-08-04,NA,Observational,NA,100,Unknown status,Comparison of Results of Near-Infrared Spectroscopy and Cranial Doppler Measurements in Premature Newborns With Anemia,Near-Infrared Spectroscopy and Cranial Doppler in Premature Newborns With Anemia
NCT04517734,2022-03-08,April 2006,December 2017,December 2017,2020-08-11,NA,Observational,NA,338,Completed,Erythroferrone and Its Impact on Maternal and Neonatal Iron Homeostasis,Erythroferrone and Its Impact on Maternal and Neonatal Iron Homeostasis
NCT04522375,2023-11-09,"June 30, 2023",December 2025,June 2025,2020-08-03,NA,Interventional,Phase 1/Phase 2,18,Recruiting,"A Multinational, Multicenter, Dose Escalation Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Activity of FP 045 in Patients With Fanconi Anemia (FusuciA Study)",A Dose Escalation Study of FP-045 in Patients With Fanconi Anemia
NCT04543812,2023-03-07,"October 14, 2020","December 16, 2022","October 28, 2022",2020-09-02,NA,Interventional,Phase 3,141,Completed,"A Phase 3 Study of PBF-1681 Comprising a 16-week, Placebo-controlled, Double-blind Randomized Period and an 8-week, Open-label Extension Period for the Treatment of Iron Deficiency Anemia in Patients With Non-Dialysis Dependent CKD",PBF-1681 (Ferric Citrate) for the Treatment of IDA in Patients With NDD-CKD
NCT04594070,2024-01-18,"October 27, 2020","January 12, 2024","January 12, 2024",2020-09-30,NA,Interventional,Phase 4,14,Terminated,A Randomized Trial of Intermittent Oral Iron Supplementation vs. Daily Oral Iron Supplementation for the Treatment of Anemia in Pregnancy,Daily Versus Alternate Day Iron Supplementation for the Treatment of Iron Deficiency Anemia in Pregnancy
NCT04621331,2022-06-29,"May 23, 2022","May 23, 2022","May 23, 2022",2020-11-03,NA,Interventional,Phase 3,0,Withdrawn,"An Open-label, Multicenter Study Investigating the Efficacy, Safety and Pharmacokinetics of Roxadustat (FG-4592) for Treatment of Anemia in Pediatric Patients With Chronic Kidney Disease","Investigating the Efficacy, Safety and PK of Roxadustat (FG-4592) for Treatment of Anemia in Pediatric Patients With CKD"
NCT04649411,2023-10-19,January 2025,March 2027,January 2027,2020-11-24,NA,Interventional,Phase 3,36,Not yet recruiting,"A 24-Week, Open-Label, Randomized, 2-Arm Study to Evaluate the Safety and Tolerability of KRX-0502 (Ferric Citrate) in Children With Iron Deficiency Anemia Associated With Non-Dialysis Dependent Chronic Kidney Disease",Study to Evaluate the Safety and Tolerability of KRX-0502 (Ferric Citrate) in Children With Iron Deficiency Anemia Associated With Non-Dialysis Dependent Chronic Kidney Disease
NCT04655027,2021-10-25,"February 22, 2021","October 12, 2021","October 12, 2021",2020-12-03,NA,Interventional,Phase 4,25,Completed,"ALTAI: An Open-Label, Randomized, Active-Controlled, Parallel Design, Multicenter Phase IV Study to Investigate the Effect of Roxadustat Versus Recombinant Human Erythropoietin (rHuEPO) on Oral Iron Absorption in Chinese Patients With Anemia of Chronic Kidney Disease (CKD)",A Study to Investigate the Effect of Roxadustat Versus Recombinant Human Erythropoietin (rHuEPO) on Oral Iron Absorption in Chinese Patients With Anemia of Chronic Kidney Disease (CKD)
NCT04656171,2023-02-02,"January 30, 2023","January 30, 2023","January 30, 2023",2020-11-05,NA,Interventional,Not Applicable,0,Withdrawn,"Microcephaly, Fanconi Anemia and Praxial Disorders","Microcephaly, Fanconi Anemia and Praxial Disorders"
NCT04661865,2021-07-28,"January 1, 2021","May 31, 2021","April 30, 2021",2020-11-28,NA,Interventional,Not Applicable,196,Completed,"Effect of Health Information Package Program (HIP Program) on Knowledge, Compliance , and Hemoglobin Level Among Saudi Pregnant Women With Anemia: A Randomized Controlled Trial",Effect of Health Information Package Program on Knowledge and Compliance Among Pregnant Women With Anemia
NCT04667533,2022-05-17,"November 11, 2020","May 10, 2022","March 27, 2022",2020-11-09,NA,Interventional,Phase 1,24,Completed,"A Phase 1, Open-Label, Single Dose, Study to Evaluate the Safety, Tolerability and Pharmacokinetics of Desidustat for Treatment of Anemia in Patients Receiving Chemotherapy",Desidustat in the Treatment of Chemotherapy Induced Anemia
NCT04694235,2021-03-17,"February 12, 2021",March 2024,December 2023,2020-12-22,NA,Interventional,Not Applicable,653,Unknown status,"Effect on Pregnancy Outcomes, Infant Growth and Development of an Egg Intervention During Pregnancy in Indonesia",Egg Intervention During Pregnancy in Indonesia
NCT04707768,2023-12-14,"June 18, 2021","January 30, 2023","December 15, 2022",2021-01-12,NA,Interventional,Phase 3,456,Completed,"A Randomized, Open-label, Active-controlled Study Evaluating the Efficacy and Safety of Dose Conversion From a Long-acting Erythropoiesis-stimulating Agent (Mircera®) to Three Times Weekly Oral Vadadustat for the Maintenance Treatment of Anemia in Hemodialysis Subjects",Study Evaluating the Efficacy and Safety of Dose Conversion From a Long-acting Erythropoiesis-stimulating Agent (Mircera®) to Three Times Weekly Oral Vadadustat for the Maintenance Treatment of Anemia in Hemodialysis Subjects
NCT04708665,2021-01-12,"November 23, 2020","January 31, 2022","January 31, 2022",2021-01-08,NA,Observational,NA,200,Unknown status,Iron-deficiency and Non-iron-deficiency Anemia in Pregnancy and Infant Health in India,Iron Deficiency Anemia and Non-iron Deficiency Anemia in Pregnancy in India
NCT04784052,2023-12-07,"December 7, 2021",April 2028,April 2025,2021-03-02,NA,Interventional,Phase 1/Phase 2,12,Recruiting,TCRαβ+ T-cell/CD19+ B-cell Depleted Hematopoietic Grafts and a Reduced Intensity Preparative Conditioning Regimen Containing JSP191 (Briquilimab) to Achieve Engraftment and Blood Reconstitution in Patients With Fanconi Anemia,Depleted Donor Stem Cell Transplant in Children and Adults With Fanconi Anemia After Being Conditioned With a Regimen Containing Briquilimab
NCT04810546,2024-02-15,"February 1, 2022","June 30, 2024","June 30, 2024",2021-02-22,NA,Interventional,Not Applicable,40,Enrolling by invitation,Feasibility or Oral Lactoferrin to Prevent Iron Deficiency Anemia in Obese Pregnancy,Feasibility or Oral Lactoferrin to Prevent Iron Deficiency Anemia in Obese Pregnancy
NCT04812821,2022-03-15,"April 12, 2021","March 15, 2022","October 12, 2021",2021-03-16,NA,Observational,NA,1177,Completed,Statement of Care of Anemia in Delivering Patients at Nord Franche-Comte Hospital,Statement of Care of Anemia in Delivering Patients at Nord Franche-Comte Hospital
NCT04885647,2022-12-13,"March 12, 2021","January 5, 2022","January 5, 2022",2021-05-08,NA,Interventional,Phase 2,60,Completed,"A Multicenter, Randomized, Open-label, Phase 2 Study of YPEG-rhEPO in Patients Suffered From Anemia Due to Chronic Kidney Disease, Who Has Previously Treated With rhEPO and Maintains the Hemoglobin in a Stabilize State",A Study of YPEG-rhEPO in Patients Suffered From Anemia Due to Chronic Kidney Disease
NCT04925011,2021-08-05,"September 1, 2021","December 30, 2022","June 30, 2022",2021-06-08,NA,Interventional,Phase 3,30,Unknown status,"An Open-label, One-center Study Investigating the Efficacy and Safety of Roxadustat (FG-4592) for Treatment of Anemia in Pediatric Patients With Chronic Kidney Disease",Investigating the Efficacy and Safety of Roxadustat (FG-4592) for Treatment of Anemia in Pediatric Patients With CKD
NCT04925661,2021-06-21,"September 29, 2021","May 10, 2023","December 26, 2022",2021-05-30,NA,Interventional,Phase 1,60,Unknown status,"Phase Ib Clinical Study to Evaluate the Safety, Tolerability, Pharmacokinetics and Preliminary Efficacy of HEC53856 Capsules in Patients With Non-dialysis Renal Anemia",HEC53856 Phase Ib Study in Patients With Non-dialysis Renal Anemia
NCT04959578,2021-07-10,"February 1, 2018","January 31, 2019","January 31, 2019",2021-07-03,NA,Interventional,Phase 4,50,Completed,Comparison of Darbepoetin Alpha and Recombinant Human Erythropoietin as Erythropoietic Agents for Treatment of Anemia in Pediatric Chronic Kidney Disease Patients,Comparison of Darbepoetin Alpha and Recombinant Human Erythropoietin for Treatment of Anemia in Children With Chronic Kidney Disease
NCT04975074,2021-07-22,"July 15, 2021",July 2022,December 2021,2021-06-21,NA,Interventional,Phase 4,1000,Unknown status,Prospective Study of Iron Deficiency Anemia in Twin Pregnancy,Iron Deficiency Anemia in Twin Pregnancies
NCT04976179,2023-07-19,"August 9, 2021","June 15, 2023","April 5, 2023",2021-07-04,NA,Interventional,Phase 3,1056,Completed,"Intravenous Versus Oral Iron for Iron Deficiency Anaemia in Pregnant Nigerian Women (IVON): an Open Label, Randomized Controlled Trial",Iron Infusion Into a Vein Compared to Iron Tablet Taken by Mouth for Treating Iron Deficiency Anemia in Pregnancy (IVON)
NCT05035641,2023-10-02,"October 18, 2021","July 24, 2023","July 5, 2023",2021-04-21,NA,Interventional,Phase 2,113,Completed,"A Pilot Phase II Multicenter, Randomized, Parallel-Group, Double-Blind, Placebo-Controlled, Dose-Ranging, Safety and Efficacy Study of Oral AND017 to Treat Anemia in Nondialysis-Dependent Chronic Kidney Disease (NDD-CKD) Patients",A Study of AND017 to Treat Anemia in Non-dialysis-Dependent Chronic Kidney Disease (NDD-CKD) Patients
NCT05062044,2024-04-01,"December 2, 2021","June 30, 2025","June 30, 2025",2021-09-21,NA,Observational,NA,1500,"Active, not recruiting",Prospective International Multicenter Observational Cohort Study Evaluating Progress and Outcomes of Pregnancy in Women Using Various Vitamin Support Regimens Before and During Pregnancy (UNONA Study),A Study to Gather Information About the Progress and Outcomes of Pregnancy in Women Using Various Vitamin Support Plans Before and During Pregnancy
NCT05082571,2023-10-09,January 2025,October 2026,July 2026,2021-09-28,NA,Interventional,Phase 3,71,Suspended,"A Multicenter, Open-label Study to Evaluate the Safety and Efficacy of Once Daily Oral Vadadustat for the Treatment of Pediatric Subjects With Anemia of Chronic Kidney Disease After Conversion From an Erythropoiesis-stimulating Agent",Study to Evaluate the Safety and Efficacy of Oral Vadadustat in Pediatric Participants With Anemia of Chronic Kidney Disease
NCT05082584,2023-10-09,January 2025,October 2026,July 2026,2021-09-28,NA,Interventional,Phase 3,71,Suspended,"A Multicenter, Open-label Study to Evaluate the Safety and Efficacy of Once Daily Oral Vadadustat for The Treatment of Pediatric Subjects With Anemia of Chronic Kidney Disease Naive to Erythropoiesis-stimulating Agents",Study to Evaluate the Safety and Efficacy of Oral Vadadustat in Pediatric Participants With Anemia of Chronic Kidney Disease Naive to Erythropoiesis-Stimulating Agents
NCT05143021,2023-04-14,"February 14, 2022","January 1, 2026","January 1, 2026",2021-11-19,NA,Observational,NA,500,Recruiting,Sickle Cell Disease Obstetric Multi-Disciplinary Care Programme: Prospective Multi-Centre Cohort Study,Sickle Cell Disease Obstetric Multi-Disciplinary Care Programme
NCT05151679,2021-11-28,NA,NA,NA,2021-11-28,NA,Expanded Access,NA,NA,Available,Chelated Oral Iron Versus Intravenous Iron Sucrose for Treatment of Iron Deficiency Anemia Late in Pregnancy ( Randomized Controlled Trial ),Chelated Oral Iron Versus Intravenous Iron Sucrose for Treatment of Iron Deficiency Anemia Late in Pregnancy
NCT05157828,2022-05-17,"January 31, 2022","February 4, 2022","February 4, 2022",2021-11-29,NA,Observational,NA,132,Completed,"A Cross-sectional Prospective Study of the Prevalence of Iron Deficiency Anaemia in Pregnant Patients Presenting for Antenatal Care at a Secondary Level Institution, Mowbray Maternity Hospital",Iron Deficiency Anaemia in Pregnant Patients Presenting for Antenatal Care
NCT05240677,2024-01-03,"May 1, 2021","April 15, 2022","March 15, 2022",2022-02-04,NA,Interventional,Not Applicable,81,Completed,Value of Esophageogastroduodenscopy in Assessment of Chronic Kidney Disease Patients With Iron Deficiency Anemia Without Gastrointestinal Symptoms,Endoscopy in CKD With Iron Deficiency Anemia
NCT05251493,2023-11-20,"June 6, 2022","February 28, 2025","December 31, 2024",2022-02-01,NA,Interventional,Phase 3,280,Recruiting,Intravenous Iron Isomaltoside Versus Iron Sucrose for Treatment of Iron Deficiency in Pregnancy: A Randomized Comparative Trial,Ferric Derisomaltose (Iron Isomaltoside) Versus Iron Sucrose for Treatment of Iron Deficiency in Pregnancy
NCT05253781,2023-05-22,"July 1, 2020","June 30, 2024","June 30, 2024",2021-12-14,NA,Interventional,Phase 3,476,Recruiting,Low Dose Aspirin for Preventing Intrauterine Growth Restriction and Preeclampsia in Sickle Cell Pregnancy (PIPSICKLE): a Randomized Controlled Trial,Low Dose Aspirin for Preventing Intrauterine Growth Restriction and Preeclampsia in Sickle Cell Pregnancy (PIPSICKLE)
NCT05262634,2022-02-21,"September 1, 2021","January 31, 2022","January 31, 2022",2022-02-21,NA,Observational,NA,713,Completed,Pregnancy Outcome in Women With an Iron Deficiency in the First Trimester,Pregnancy Outcome in Women With an Iron Deficiency in the First Trimester
NCT05265325,2024-02-20,"May 3, 2023",April 2024,March 2024,2022-02-22,NA,Interventional,Phase 2,120,"Active, not recruiting","A Phase 2, Multicenter, Open-label, Randomized, Active-Controlled Study of Efficacy and Safety of AND017 in the Treatment of Anemia in Patients With Chronic Kidney Disease on Dialysis",A Study of AND017 to Treat Anemia in Chronic Kidney Disease Patients on Dialysis
NCT05278793,2022-03-03,"January 7, 2022",December 2022,December 2022,2022-02-15,NA,Interventional,Phase 4,58,Unknown status,The Efficacy of Intermittent Versus Daily Oral Iron Supplementation in Anaemic Pregnant Women.,The Efficacy of Intermittent Versus Daily Oral Iron Supplementation in Anaemic Pregnant Women.
NCT05304442,2024-01-10,"September 15, 2022",October 2024,October 2024,2022-03-22,NA,Interventional,Phase 3,40,Recruiting,Intravenous Ferric Derisomaltose For Moderate to Severe Anemia Due To Uterine Bleeding In The Emergency Department: A Randomized Trial,IV Iron Trial for Anemia Related to Uterine Bleeding in Female Patients Presenting to the Emergency Department
NCT05312814,2023-11-08,"October 1, 2021","May 15, 2023","May 15, 2023",2022-02-24,NA,Observational,NA,137,Completed,Clinical Utility of the Addition of a SNP-based NIPT Zygosity Determination in Twin Pregnancy Management.,Clinical Utility of the Addition of a SNP-based NIPT Zygosity Determination in Twin Pregnancy Management.
