nct_id,name,city,country
NCT00000944,Montefiore Med. Ctr. - AECOM,Bronx,United States
NCT04278326,CHR Orléans,Orléans,France
NCT05372016,Guangxi Zhuang Autonomous Region Center for Disease Control and Prevention,Guangxi,China
NCT01039051,Southern Medical University,Guangzhou,China
NCT01039051,Huazhong University of Science and Technology,Wuhan,China
NCT01039051,Qingdao University,Qingdao,China
NCT03055130,Department of Gastroenterology,Guangzhou,China
NCT00330278,Medical University of South Carolina,Charleston,United States
NCT03826342,West Ann Arbor Health Center,Ann Arbor,United States
NCT04699578,University of Campania Luigi Vanvitelli,Naples,Italy
NCT00353561,Dr Ravinder Goswami,Delhi,India
NCT05435430,Aoor Villa Sofia Cervello,Palermo,Italy
NCT05108675,"Research and Training Centre Matiari, Aga Khan University",Karachi,Pakistan
NCT03961178,Lei Li,Beijing,China
NCT04189744,Nchelenge District Health Facilites,Nchelenge,Zambia
NCT03284866,Moi University School of Medicine,Eldoret,Kenya
NCT03284866,UNC Project Malawi,Lilongwe,Malawi
NCT03284866,African Cancer Institute at Stellenbosch,Cape Town,South Africa
NCT03284866,University of the Witwatersrand,Johannesburg,South Africa
NCT04226313,University Hospital Olomouc,Olomouc,Czechia
NCT05309122,Lei Li,Beijing,China
NCT00000839,UCLA-Los Angeles/Brazil AIDS Consortium (LABAC) CRS,Los Angeles,United States
NCT00000839,"UCSD Maternal, Child, and Adolescent HIV CRS",San Diego,United States
NCT00000839,Univ. of Florida Jacksonville NICHD CRS,Jacksonville,United States
NCT00000839,Univ. of Miami Ped. Perinatal HIV/AIDS CRS,Miami,United States
NCT00000839,Rush Univ. Med. Ctr. ACTG CRS,Chicago,United States
NCT00000839,"Tulane Univ. Health Science Ctr., Tulane Univ. Hosp. & Clinic",New Orleans,United States
NCT00000839,Tulane/LSU Maternal/Child CRS,New Orleans,United States
NCT00000839,NJ Med. School CRS,Newark,United States
NCT00000839,Columbia IMPAACT CRS,New York,United States
NCT00000839,Incarnation Children's Ctr.,New York,United States
NCT00000839,DUMC Ped. CRS,Durham,United States
NCT00000839,San Juan City Hosp. PR NICHD CRS,San Juan,Puerto Rico
NCT00000839,Univ. of Puerto Rico Ped. HIV/AIDS Research Program CRS,San Juan,Puerto Rico
NCT00000887,Usc La Nichd Crs,Los Angeles,United States
NCT00000887,"Tulane Univ. Health Science Ctr., Tulane Univ. Hosp. & Clinic",New Orleans,United States
NCT00000887,Tulane/LSU Maternal/Child CRS,New Orleans,United States
NCT00000887,"Johns Hopkins Hosp. & Health System - Dept. of Peds., Div. of Infectious Diseases",Baltimore,United States
NCT00000887,"HMS - Children's Hosp. Boston, Div. of Infectious Diseases",Boston,United States
NCT00000887,"UNC at Chapel Hill School of Medicine - Dept. of Peds., Div. of Immunology & Infectious Diseases",Chapel Hill,United States
NCT00000887,St. Christopher's Hosp. for Children,Philadelphia,United States
NCT03633994,The Christ Hospital,Cincinnati,United States
NCT01152528,Western Galilee Hospital,Nahariya,Israel
NCT03987620,Mesa OB-GYN,Mesa,United States
NCT03987620,Red Rocks OBGYN,Lakewood,United States
NCT03987620,Planned Parenthood Southern New England,New Haven,United States
NCT03987620,New Generation Medical Research,Hialeah,United States
NCT03987620,Healthcare Clinical Data Inc,North Miami,United States
NCT03987620,Physician Care Clinical Research LLC,Sarasota,United States
NCT03987620,CCT LLC - A VitaLink Company- PPDS,West Palm Beach,United States
NCT03987620,"Mount Vernon Clinical Research, LLC",Sandy Springs,United States
NCT03987620,Fellows Research Alliance Inc,Savannah,United States
NCT03987620,Rosemark Women Care Specialists,Idaho Falls,United States
NCT03987620,"Praetorian Pharmaceutical Research, LLC",Marrero,United States
NCT03987620,"North County Health Center, Planned Parenthood of the St. Louis Region and Southwest Missouri",Florissant,United States
NCT03987620,Clinical Research Center Of Nevada,Las Vegas,United States
NCT03987620,Planned Parenthood North Central Southern New Jersey (PPNCSNJ),Hackensack,United States
NCT03987620,Carolina Institute for Clinical Research - M3 Wake Research,Fayetteville,United States
NCT03987620,"Obstetrics and Gynecology Associates of Erie, PC",Erie,United States
NCT03987620,Planned Parenthood Southeastern Pennsylvania The Elizabeth Blackwell Health Center,Philadelphia,United States
NCT03987620,Fellows Research Alliance Inc,Bluffton,United States
NCT03987620,Chattanooga Medical Research Inc,Chattanooga,United States
NCT03987620,"Signature GYN Services, PLLC",Fort Worth,United States
NCT03987620,"Brownstone Clinical Trials, LLC",Irving,United States
NCT03987620,Multiprofile Hospital for Active Treatment -Asenovgrad EOOD,Asenovgrad,Bulgaria
NCT03840616,34,Tucson,United States
NCT03840616,39,Encino,United States
NCT03840616,25,Los Angeles,United States
NCT03840616,22,Englewood,United States
NCT03840616,49,Boca Raton,United States
NCT03840616,14,Gainesville,United States
NCT03840616,13,Leesburg,United States
NCT03840616,33,Loxahatchee Groves,United States
NCT03840616,36,Miami,United States
NCT03840616,17,Savannah,United States
NCT03840616,27,Idaho Falls,United States
NCT03840616,10,Nampa,United States
NCT03840616,62,Chicago,United States
NCT03840616,41,Fort Wayne,United States
NCT03425396,Site 106,Chula Vista,United States
NCT03425396,Site 101,La Mesa,United States
NCT03425396,Site 109,Los Angeles,United States
NCT03425396,Site 114,Aventura,United States
NCT03425396,Site 102,DeLand,United States
NCT03729336,Baylor Scott and White Health,Temple,United States
NCT03672214,The Regional Hospital of Randers,Randers,Denmark
NCT05408624,CHU Nantes,Nantes,France
NCT03929991,Princess Christian Maternity Hospital,Freetown,Sierra Leone
NCT04694495,Qinghai Red Cross Hospital,Xining,China
NCT04694495,Jinan Central Hospital,Jinan,China
NCT04694495,Obstetrics&Gynecology Hospital of Fudan University,Shanghai,China
NCT04694495,Changzhi People's Hospital,Changzhi,China
NCT04694495,The First Affiliated Hospital of Xi'an Jiaotong University,Xi'an,China
NCT04694495,The Affiliated Hospital of Southwest Medical University,Luzhou,China
NCT04694495,Tibet Autonomous Region People's Hospital,Lasa,China
NCT04694495,Yan'an Hospital of Kunming City,Kunming,China
NCT04694495,Sir Run Run Shaw Hospital,Hanzhou,China
NCT04694495,Changsha Central Hospital,Changsha,China
NCT04694495,The Third Affiliated Hospital of CQMU,Chongqing,China
NCT04694495,The Fifth Affiliated Hospital of Guangzhou Medical University,Guangzhou,China
NCT04694495,Shanghai East Hospital Tongji University,Shanghai,China
NCT02527941,Kenya AIDS Vaccine Initiative Clinic,Nairobi,Kenya
NCT05318144,Samsun Training and Research Hospital,Samsun,Turkey
NCT03800667,American University of Beirut Medical Center,Beirut,Lebanon
NCT06148532,Columbia Unviersity Medical Center,New York,United States
NCT03818321,Cincinnati Urogynecology Associates,Cincinnati,United States
NCT00616330,"Clinical Research Consultants, Inc",Birmingham,United States
NCT00616330,"Jefferson Clinic, PC",Birmingham,United States
NCT00616330,"Choice Research, LLC",Enterprise,United States
NCT00616330,Star W. Research,Chandler,United States
NCT00616330,"Precision Trials, LLC/Desert West OB/GYN",Glendale,United States
NCT00616330,Women's Health Research,Phoenix,United States
NCT00616330,Precision Trials LLC,Phoenix,United States
NCT00616330,Visions Clinical Research - Tucson,Tucson,United States
NCT00616330,NEA Women's Clinic,Jonesboro,United States
NCT00616330,"Arkansas Primary Care Clinic, PA",Little Rock,United States
NCT00616330,"The Woman's Clinic, P.A.",Little Rock,United States
NCT00616330,Precision Clinical Research,Searcy,United States
NCT00616330,Med Center,Carmichael,United States
NCT00616330,"Universal Biopharma Research Institute, Inc./Alta Family Health Clinic, Inc.",Dinuba,United States
NCT00616330,Sierra Medical Research,Fresno,United States
NCT00616330,Grossmont Center for Clinical Research,La Mesa,United States
NCT00616330,San Diego Clinical Research Center,San Diego,United States
NCT00616330,Lynn Institute of the Rockies,Colorado Springs,United States
NCT00616330,Red Rocks OB/GYN,Lakewood,United States
NCT00616330,Lynn Institute of Pueblo,Pueblo,United States
NCT00616330,"Women's Health Care Associates, PC",Hartford,United States
NCT00616330,Greater Hartford Womens Association/Women's Health,West Hartford,United States
NCT00616330,"Women's Medical Research Group, LLC",Clearwater,United States
NCT00616330,KEM Hospital Research Centre,Pune,India
NCT00616330,Dr. D. Y. Patil Medical College & Hospital,Pune,India
NCT00616330,Sri Ramachandra Medical College,Chennai,India
NCT00616330,Chopra Nursing and Maternity Home,Agra,India
NCT00616330,Yashoda Super Speciality Hospital,Ghaziabad,India
NCT00616330,Government Maternity Hospital,Hyderabad,India
NCT00616330,Government Maternity Hospital,Hyderabad,India
NCT00616330,Makker Medical Center,Lucknow,India
NCT00616330,M.K.W. Hospital and Research Centre,New Delhi,India
NCT00616330,Sri Ramachandra Medical College,Tamil Nadu,India
NCT00616330,Ponce School of Medicine,Ponce,Puerto Rico
NCT00616330,Dermatovenerologic Dispensary,Korolev,Russian Federation
NCT00616330,D.O. Ott Research Institute of Ob/Gyn--Family Planning and Female Health Center,Mendeleevskaya line,Russian Federation
NCT00616330,D.O. Ott Research Institute of Ob/Gyn--Gynecologic Endocrinology,Mendeleyevskaya,Russian Federation
NCT00616330,"Orkli, LLC",V.o.,Russian Federation
NCT00616330,Smolensk State Medical Academy of Roszdrav,Smolensk,Russian Federation
NCT00616330,Kaluga Regional Dermatovenerologic Dispensary,Kaluga,Russian Federation
NCT00616330,Moscow Regional Research Insitute of Obstetrics and Gynecology,Moscow,Russian Federation
NCT00616330,Dermatovenerologic Dispensary #15,Moscow,Russian Federation
NCT00616330,Family Planning and Reproductive Centre,Moscow,Russian Federation
NCT00616330,The Peoples' Friendship University of Russia,Moscow,Russian Federation
NCT00616330,City Clinical Hospital #52,Moscow,Russian Federation
NCT00616330,City Clinical Hospital #31,Moscow,Russian Federation
NCT00616330,Clinic of Skin and Sexual Transmitted Diseases,Moscow,Russian Federation
NCT00616330,City Clinical Hospital #51,Moscow,Russian Federation
NCT00616330,Nizhegorodskiy Dermatovenerologic Scientific Research Institute of Federal Agency for Public Health and Human Services,Nizhny Novgorod,Russian Federation
NCT00616330,Regional Dermatovenerologic Dispensary,Rostov-on-Don,Russian Federation
NCT00616330,Ryazan Regional Clinical Dermatovenerologic Dispensary,Ryazan,Russian Federation
NCT00616330,Juventa--Reproductive Health,Saint Petersburg,Russian Federation
NCT01067131,Covance Clinical Research Unit AG,Allschwil,Switzerland
NCT01067131,"CHUV, Vaccine and Immunotherapy Center",Lausanne,Switzerland
NCT05138822,GSK Investigational Site,Saint George,United States
NCT02189291,St John Hospital & Medical Center,Detroit,United States
NCT02189291,Oregon Health & Science University,Portland,United States
NCT02189291,Legacy Good Samaritan Medical Center,Portland,United States
NCT00128128,Yale New Haven Hospital,New Haven,United States
NCT00128128,University of Washington,Seattle,United States
NCT01123603,Cleveland Clinic,Cleveland,United States
NCT04463758,AP-HP Cochin,Paris,France
NCT03749746,University of Pittsburgh Magee-Womens Hospital,Pittsburgh,United States
NCT01281319,Soroka University Medical Center,Beer Sheba,Israel
NCT03151967,Hall Health Primary Care Center,Seattle,United States
NCT03151967,University of Washington,Seattle,United States
NCT01219595,University of Wisconsin-Madison,Madison,United States
NCT05059015,Instituto Nacional de Cancerología,Bogotá,Colombia
NCT00789464,Texas Children's Hospital,Houston,United States
NCT05275257,"Department of Geriatrics, University Hospital Örebro",Örebro,Sweden
NCT03297216,Kamwala District Clinic,Lusaka,Zambia
NCT03297216,University Teaching Hospital,Lusaka,Zambia
NCT01322971,Ruth Lathi,Stanford,United States
NCT03561701,31229,Columbus,United States
NCT03561701,31222,Englewood,United States
NCT03561701,31218,Jackson,United States
NCT03561701,31232,Frisco,United States
NCT03099863,MetroHealth Medical Center,Cleveland,United States
NCT03122704,My Duc Hospital,Ho Chi Minh City,Vietnam
NCT04488991,Cihan Comba,Istanbul,Turkey
NCT03366077,Clinical Trial Consultants AB,Uppsala,Sweden
NCT03345875,Kopong Health Clinic,Kopong,Botswana
NCT03345875,Lephepe Health Clinic,Lephepe,Botswana
NCT03345875,Phuthadikobo,Molepolole,Botswana
NCT03345875,Scottish Livingstone Hospital,Molepolole,Botswana
NCT03345875,Thamaga Health Clinic,Thamaga,Botswana
NCT06067386,University Hospital,Nantes,France
NCT03229603,Tata Memorial Hospital,Mumbai,India
NCT03306719,Medical University of Vienna,Vienna,Austria
NCT05895578,Hospital La Moraleja,Madrid,Spain
NCT05895578,Hospital La Zarzuela,Madrid,Spain
NCT05895578,Hospital San Francisco de Asís,Madrid,Spain
NCT03042273,Holdsworth House Medical Centre,Sydney,Australia
NCT03042273,Holdsworth House Medical Centre,Brisbane,Australia
NCT03042273,Griffith University Clinical Trial Unit (Griffith Health),Gold Coast,Australia
NCT03042273,CSIRO Nutrition and Health Research Clinic,Adelaide,Australia
NCT03042273,Monash Alfred Psychiatry Research Centre (MAPrc),Melbourne,Australia
NCT03206255,Jiangsu Provincial Centre for Disease Control and Prevention,Nanjing,China
NCT05509413,Marien Hospital Herne,Herne,Germany
NCT03187457,CPS Research,Glasgow,United Kingdom
NCT02346227,Centre de Santé Lisungi,Kinshasa,"Congo, The Democratic Republic of the"
NCT05545137,Xiangya Humanity Rehabilitation hospital,Changsha,China
NCT05545137,Loudi Central Hospital,Loudi,China
NCT05545137,Yueyang people's Hospital,Yueyang,China
NCT05545137,Jiangsu Provincial Hospital of Integrated Chinese and Western Medicine,Nanjing,China
NCT05545137,Qilu Hospital of Shandong University,Jinan,China
NCT05371353,Yangchun Center For Disease Prevention And Control,Yangchun,China
NCT05371353,Center for Disease Control and Prevention,Mianyang,China
NCT03395288,Washington University School of Medicine,Saint Louis,United States
NCT03697226,Research Center,Bloemfontein,South Africa
NCT04020341,GSK Investigational Site,DeLand,United States
NCT04020341,GSK Investigational Site,Hialeah,United States
NCT04020341,GSK Investigational Site,Miami Springs,United States
NCT04020341,GSK Investigational Site,Miami,United States
NCT04020341,GSK Investigational Site,Orlando,United States
NCT04020341,GSK Investigational Site,Pompano Beach,United States
NCT04020341,GSK Investigational Site,Atlanta,United States
NCT04020341,GSK Investigational Site,Columbus,United States
NCT04020341,GSK Investigational Site,Fayetteville,United States
NCT04020341,GSK Investigational Site,Wichita,United States
NCT04020341,GSK Investigational Site,New Orleans,United States
NCT04020341,GSK Investigational Site,Shreveport,United States
NCT04020341,GSK Investigational Site,Watertown,United States
NCT04020341,GSK Investigational Site,Dearborn Heights,United States
NCT04020341,GSK Investigational Site,Norfolk,United States
NCT04020341,GSK Investigational Site,East Brunswick,United States
NCT04020341,GSK Investigational Site,Albuquerque,United States
NCT04020341,GSK Investigational Site,Endwell,United States
NCT04020341,GSK Investigational Site,Fayetteville,United States
NCT04020341,GSK Investigational Site,Scottdale,United States
NCT04020341,GSK Investigational Site,Smithfield,United States
NCT04020341,GSK Investigational Site,Clarksville,United States
NCT04020341,GSK Investigational Site,Memphis,United States
NCT04020341,GSK Investigational Site,Arlington,United States
NCT04020341,GSK Investigational Site,Austin,United States
NCT04020341,GSK Investigational Site,Corpus Christi,United States
NCT04020341,GSK Investigational Site,Forney,United States
NCT04020341,GSK Investigational Site,Houston,United States
NCT04020341,GSK Investigational Site,Houston,United States
NCT04020341,GSK Investigational Site,Blagoevgrad,Bulgaria
NCT04020341,GSK Investigational Site,Dupnitsa,Bulgaria
NCT04020341,GSK Investigational Site,Pernik,Bulgaria
NCT04020341,GSK Investigational Site,Pleven,Bulgaria
NCT04020341,GSK Investigational Site,Plovdiv,Bulgaria
NCT04020341,GSK Investigational Site,Sliven,Bulgaria
NCT04020341,GSK Investigational Site,Smolyan,Bulgaria
NCT04020341,GSK Investigational Site,Sofia,Bulgaria
NCT04020341,GSK Investigational Site,Sofia,Bulgaria
NCT04020341,GSK Investigational Site,Sofia,Bulgaria
NCT04020341,GSK Investigational Site,Yambol,Bulgaria
NCT04020341,GSK Investigational Site,Bory,Czechia
NCT04020341,GSK Investigational Site,Kromeríž,Czechia
NCT04020341,GSK Investigational Site,Praha,Czechia
NCT04020341,GSK Investigational Site,Giessen,Germany
NCT04020341,GSK Investigational Site,Essen,Germany
NCT04020341,GSK Investigational Site,Muelheim an der Ruhr,Germany
NCT04020341,GSK Investigational Site,Berlin,Germany
NCT04020341,GSK Investigational Site,Hamburg,Germany
NCT04020341,GSK Investigational Site,Heraklion,Greece
NCT04020341,GSK Investigational Site,Larisa,Greece
NCT04020341,GSK Investigational Site,Thessaloniki,Greece
NCT04020341,GSK Investigational Site,Thessaloniki,Greece
NCT04020341,GSK Investigational Site,Thessaloniki,Greece
NCT04020341,GSK Investigational Site,Ballószög,Hungary
NCT04020341,GSK Investigational Site,Csongrad,Hungary
NCT04020341,GSK Investigational Site,Nyíregyháza,Hungary
NCT04020341,GSK Investigational Site,Orosháza-Szentetornya,Hungary
NCT04020341,GSK Investigational Site,Ahmedabad,India
NCT04020341,GSK Investigational Site,Surat,India
NCT04020341,GSK Investigational Site,Varanasi,India
NCT04020341,GSK Investigational Site,Ciudad de Mexico,Mexico
NCT04020341,GSK Investigational Site,Guadalajara,Mexico
NCT04020341,GSK Investigational Site,Guadalajara,Mexico
NCT04020341,GSK Investigational Site,Monterrey,Mexico
NCT04020341,GSK Investigational Site,Monterrey,Mexico
NCT04020341,GSK Investigational Site,San Juan del Río,Mexico
NCT04020341,GSK Investigational Site,Jalisco,Mexico
NCT04020341,GSK Investigational Site,Bucharest,Romania
NCT04020341,GSK Investigational Site,Bucharest,Romania
NCT04020341,GSK Investigational Site,Bucharest,Romania
NCT04020341,GSK Investigational Site,Bucuresti,Romania
NCT04020341,GSK Investigational Site,Iasi,Romania
NCT04020341,GSK Investigational Site,Oradea,Romania
NCT04020341,GSK Investigational Site,Timisoara,Romania
NCT04020341,GSK Investigational Site,Bratislava,Slovakia
NCT04020341,GSK Investigational Site,Kosice,Slovakia
NCT04020341,GSK Investigational Site,Nitra,Slovakia
NCT04020341,GSK Investigational Site,Pruske,Slovakia
NCT00892866,Kalispell Regional Medical Center,Kalispell,United States
NCT00892866,Saint Patrick Hospital - Community Hospital,Missoula,United States
NCT00892866,Community Medical Hospital,Missoula,United States
NCT00892866,University of Nebraska Medical Center,Omaha,United States
NCT00892866,Women's Cancer Center of Nevada,Las Vegas,United States
NCT00892866,Dartmouth Hitchcock Medical Center,Lebanon,United States
NCT00892866,Norris Cotton Cancer Center-Nashua,Nashua,United States
NCT00892866,Saint Peter's University Hospital,New Brunswick,United States
NCT00892866,Rutgers New Jersey Medical School,Newark,United States
NCT00892866,Montefiore Medical Center-Einstein Campus,Bronx,United States
NCT00892866,NYP/Columbia University Medical Center/Herbert Irving Comprehensive Cancer Center,New York,United States
NCT00892866,University of Rochester,Rochester,United States
NCT00892866,FirstHealth of the Carolinas-Moore Regional Hospital,Pinehurst,United States
NCT00892866,Wake Forest University Health Sciences,Winston-Salem,United States
NCT00892866,Strecker Cancer Center-Belpre,Belpre,United States
NCT00892866,Adena Regional Medical Center,Chillicothe,United States
NCT00892866,University of Cincinnati Cancer Center-UC Medical Center,Cincinnati,United States
NCT00892866,Mount Carmel East Hospital,Columbus,United States
NCT00892866,Columbus Oncology and Hematology Associates Inc,Columbus,United States
NCT00892866,Riverside Methodist Hospital,Columbus,United States
NCT00892866,Grant Medical Center,Columbus,United States
NCT00892866,The Mark H Zangmeister Center,Columbus,United States
NCT00892866,Mount Carmel Health Center West,Columbus,United States
NCT00892866,Doctors Hospital,Columbus,United States
NCT00892866,Delaware Health Center-Grady Cancer Center,Delaware,United States
NCT00892866,Delaware Radiation Oncology,Delaware,United States
NCT00892866,Grady Memorial Hospital,Delaware,United States
NCT00892866,Dublin Methodist Hospital,Dublin,United States
NCT00892866,Central Ohio Breast and Endocrine Surgery,Gahanna,United States
NCT00892866,Fairfield Medical Center,Lancaster,United States
NCT00892866,OhioHealth Mansfield Hospital,Mansfield,United States
NCT00892866,Marietta Memorial Hospital,Marietta,United States
NCT00892866,OhioHealth Marion General Hospital,Marion,United States
NCT00892866,Knox Community Hospital,Mount Vernon,United States
NCT00892866,Licking Memorial Hospital,Newark,United States
NCT00892866,Newark Radiation Oncology,Newark,United States
NCT00892866,Southern Ohio Medical Center,Portsmouth,United States
NCT00892866,Saint Ann's Hospital,Westerville,United States
NCT00892866,Genesis Healthcare System Cancer Care Center,Zanesville,United States
NCT00892866,University of Oklahoma Health Sciences Center,Oklahoma City,United States
NCT00892866,Oklahoma Cancer Specialists and Research Institute-Tulsa,Tulsa,United States
NCT00892866,Saint Alphonsus Medical Center-Baker City,Baker City,United States
NCT00892866,Saint Alphonsus Medical Center-Ontario,Ontario,United States
NCT00892866,Geisinger Medical Center,Danville,United States
NCT00892866,Geisinger Medical Center-Cancer Center Hazleton,Hazleton,United States
NCT00892866,Geisinger Medical Oncology-Lewisburg,Lewisburg,United States
NCT00892866,Lewistown Hospital,Lewistown,United States
NCT00892866,Temple University Hospital,Philadelphia,United States
NCT00892866,Geisinger Cancer Services-Pottsville,Pottsville,United States
NCT00892866,Community Medical Center,Scranton,United States
NCT00892866,Geisinger Medical Oncology-Selinsgrove,Selinsgrove,United States
NCT00892866,Geisinger Medical Group,State College,United States
NCT00892866,Geisinger Wyoming Valley/Henry Cancer Center,Wilkes-Barre,United States
NCT00892866,Women and Infants Hospital,Providence,United States
NCT00892866,AnMed Health Cancer Center,Anderson,United States
NCT00892866,Saint Francis Hospital,Greenville,United States
NCT00892866,Spartanburg Medical Center,Spartanburg,United States
NCT00892866,Avera Cancer Institute,Sioux Falls,United States
NCT00873626,University hospital of Garches,Garches,France
NCT00873626,university hospital of TOURS,Tours,France
NCT03064789,Instituto Palacios,Madrid,Spain
NCT04969445,Peking University People's Hospital,Beijing,China
NCT02402907,Icahn School of Medicine at Mount Sinai,New York,United States
NCT05554081,Loyola University medical Center,Maywood,United States
NCT05045755,Henan Cancer Hospital,Zhengzhou,China
NCT05966649,Ziekenhuis Oost-Limburg,Genk,Belgium
NCT05966649,Universitaire Ziekenhuizen Leuven,Leuven,Belgium
NCT05966649,UZ Gent,Gent,Belgium
NCT05966649,AZ Sint-Jan,Brugge,Belgium
NCT05966649,AZ Sint-Lucas,Brugge,Belgium
NCT05966649,CHR Citadelle,Liège,Belgium
NCT01230814,University of Alabama at Birmingham Medical Center,Birmingham,United States
NCT01230814,Women's Health Project - Ganjoni Municipal Clinic,Mombasa,Kenya
NCT01230814,University of Nairobi - Center for STD/HIV Research & Training,Nairobi,Kenya
NCT01230814,University of Nairobi - Kenya AIDS Vaccine Initiative,Nairobi,Kenya
NCT05551949,Johns Hopkins Bayview Medical Center,Baltimore,United States
NCT00716183,"Dpt. Nutricion, Bromatologia y Tecnologia de los Alimentos",Madrid,Spain
NCT00722735,National University Hospital,Singapore,Singapore
NCT02572895,Laval University,Québec,Canada
NCT00731315,CMC Fresno Emergency Department,Fresno,United States
NCT00731315,La Clinica,Oakland,United States
NCT00731315,Highland Hospital Emergency Department,Oakland,United States
NCT00731315,San Francisco General Hospital - Emergency Department,San Francisco,United States
NCT00731315,UCSF Emergency Deparmtent,San Francisco,United States
NCT06136702,Escola Nacional de Saúde Pública da Universidade NOVA de Lisboa,Lisboa,Portugal
NCT02905890,MRC/UVRI Mengo Clinic and Research Station,Kampala,Uganda
NCT05283239,Fujian Maternity and Child Health Hospital,Fuzhou,China
NCT05283239,Mindong Hospital of Ningde City,Ningde,China
NCT05283239,Ningde Municipal Hospital of Ningde Normal University,Ningde,China
NCT05283239,The First Hospital of Putian City,Putian,China
NCT05283239,Quanzhou First Hospital Afflicated to Fujian Medical University,Quanzhou,China
NCT05283239,Xiamen Maternity and Child Health Hospital Affiliated to Xiamen University,Xiamen,China
NCT05283239,Zhangzhou affiliated Hospital of Fujian Medical University,Zhangzhou,China
NCT05283239,Longyan First Hospital,Longyan,China
NCT05283239,Nanping Second Hospital,Nanjing,China
NCT05283239,Sanming Second Hospital,Sanming,China
NCT05283239,Shenzhen Maternity and child Healthcare Hospital,Shenzhen,China
NCT00931190,"Dept. obstetrics and gynecology, University hospital of Northern Sweden",Umeå,Sweden
NCT03898167,Harris Health System,Houston,United States
NCT00305227,"Hall Health Primary Care Center, University of Washington",Seattle,United States
NCT06124820,King's College Hospital,London,United Kingdom
NCT02693483,Ain Shams maternity hospital,Cairo,Egypt
NCT04133610,"GYN-PREN, Ltd.",Frýdek-Místek,Czechia
NCT04133610,"GYNPRENATAL, Ltd.",Havířov,Czechia
NCT04133610,"MEDIOL, Ltd.",Olomouc,Czechia
NCT02702297,"Maternity Clinic/Perinatal Treatment Center, university hospital, Martin-Luther-Universität Halle-Wittenberg",Halle (Saale),Germany
NCT02702297,St. Elisabeth Hospital Halle,Halle,Germany
NCT02702297,"Maternity clinic, University of Leipzig",Leipzig,Germany
NCT02702297,"Maternity Clinic, Jena University Hospital",Jena,Germany
NCT05630833,GSK Investigational Site,Ibaraki,Japan
NCT05630833,GSK Investigational Site,Osaka,Japan
NCT05630833,GSK Investigational Site,Saitama,Japan
NCT01663181,Medical University Vienna,Vienna,Austria
NCT02562508,Jiangsu Provincial Centre for Disease Control and Prevention,Nanjing,China
NCT02094703,Cipto Mangunkusumo Hospital,Jakarta,Indonesia
NCT02454309,The University of British Columbia,Vancouver,Canada
NCT03239223,Research Center,Darlinghurst,Australia
NCT03239223,Research Center,South Brisbane,Australia
NCT01142752,University Women's Hospital,Bern,Switzerland
NCT02585115,Vesterbro Lægehus,Copenhagen,Denmark
NCT04959331,Arrabal Health Center,Zaragoza,Spain
NCT04959331,Parque Goya Health Center,Zaragoza,Spain
NCT04959331,Santa Ponça Health Center,Calvià,Spain
NCT04959331,Emili Darder Center,Palma De Mallorca,Spain
NCT04959331,Camp Redó Health Center,Palma De Mallorca,Spain
NCT04959331,Son Pisà Center,Palma De Mallorca,Spain
NCT04959331,Son Serra-La Vileta Health Center,Palma De Mallorca,Spain
NCT04959331,Santa Maria del Camí Center,Santa Maria del Camí,Spain
NCT04959331,Banyoles Center,Banyoles,Spain
NCT04959331,Corbera Center,Corbera De Llobregat,Spain
NCT04959331,La Gavarra Health Center,Cornellà De Llobregat,Spain
NCT04959331,17 de Setembre Center,El Prat De Llobregat,Spain
NCT04959331,Can Serra Center,Hospitalet de Llobregat,Spain
NCT04959331,Pere Garau Center,Palma De Mallorca,Spain
NCT00878098,Pretoria Academic Hospital,Thulamela Municipality,South Africa
NCT06069102,University of Pittsburgh Magee-Womens Hospital,Pittsburgh,United States
NCT06353269,University of California Irvine Medical Center,Orange,United States
NCT00803127,Lin Medical center,Haifa,Israel
NCT04831840,Holy Cross Hospital,Fort Lauderdale,United States
NCT04831840,University of Miami,Miami,United States
NCT03644966,Ochsner Health System,Jefferson,United States
NCT05545514,"Klinikum rechts der Isar, Department of Nephrology",München,Germany
NCT01055106,Women's Health Research,Phoenix,United States
NCT01055106,Precision Trials,Phoenix,United States
NCT01055106,NEA Women's Clinic,Jonesboro,United States
NCT01055106,Women's Health Center Inc,San Diego,United States
NCT01055106,Downtown Women's Healthcare,Denver,United States
NCT01055106,Miami Research Associates,Miami,United States
NCT01055106,Segal Institiute for Clinical Research,North Miami,United States
NCT01055106,All Women's Healthcare of West Broward,Plantation,United States
NCT01055106,Atlanta North Gynecology,Roswell,United States
NCT01055106,Women's Health Practice,Champaign,United States
NCT01055106,ActivMed Practices & Research,Haverhill,United States
NCT01055106,Grand Rapids Women's Health,Grand Rapids,United States
NCT01055106,Saginaw Valley Medical Research Group,Saginaw,United States
NCT01055106,Women's Health Research Center,Plainsboro,United States
NCT01055106,Drexel University College of Medicine,Philadelphia,United States
NCT01055106,Jackson Clinic,Jackson,United States
NCT01055106,Adams Patterson OBGYN,Memphis,United States
NCT01055106,Women's Partners in Health,Austin,United States
NCT01055106,TMC Life Research,Houston,United States
NCT01055106,Tidewater Physicians for Women,Norfolk,United States
NCT02087735,"Laval University, Department of Medecine, Institut sur la nutrition et les aliments fonctionnels (INAF).",Québec,Canada
NCT03185169,Alta Bates Summit Medical Center,Berkeley,United States
