nct_id,last_update_submitted_date,start_month_year,completion_month_year,primary_completion_month_year,study_first_submitted_date,results_first_submitted_date,study_type,phase,enrollment,overall_status,official_title,brief_title
NCT00700219,2010-07-19,June 2008,September 2010,September 2010,2008-06-13,NA,Observational,NA,900,Unknown status,Development of a Non-invasive Test to Detect Intra-amniotic Infection and Predict Preterm Birth in Women Presenting With Preterm Labor and and Intact Amniotic Membranes,Non-invasive Test to Detect Intra-amniotic Infection in Women With Preterm Labor and Intact Amniotic Membranes
NCT00701350,2010-07-19,June 2008,February 2010,February 2010,2008-06-13,NA,Observational,NA,79,Completed,Identification of Proteomic Markers of Intra-amniotic Infection (IAI) in Patients With Preterm Premature Rupture of Amniotic Membranes (PPROM),Biomarkers of Intra-amniotic Infection in Women With Preterm Premature Ruptured Amniotic Membranes
NCT00714792,2017-04-26,June 2008,March 2009,March 2009,2008-07-08,2011-09-27,Observational,NA,18,Completed,Pilot Study: Is Overactive Bladder Caused by Subacute Urinary Tract Infections?,Pilot Study: Is Overactive Bladder Caused by Subacute Urinary Tract Infections?
NCT00716183,2009-05-22,July 2008,May 2009,July 2008,2008-07-14,NA,Interventional,Phase 2/Phase 3,300,Completed,Phase 2/3 Evaluation of Three Lactobacilli Strains Isolated From Human Milk for the Treatment of Infectious Mastitis During the Lactation Period,Use of Probiotic Lactobacilli for the Treatment of Lactational Mastitis
NCT00722735,2009-06-10,October 2008,April 2009,April 2009,2008-07-25,NA,Interventional,Phase 2,36,Completed,"A Double-Blind, Double-Dummy, Prospective, Randomized Multiple-Site Study of Oral Finafloxacin 300 mg b.i.d. Versus Oral Ciprofloxacin 250 mg b.i.d. in Patients With Lower Uncomplicated UTI (uUTI) With a Treatment Duration of 3 Days",Finafloxacin 300 mg Twice a Day (b.i.d.) Versus Ciprofloxacin 250 mg Twice a Day (b.i.d) in Patients With Lower Uncomplicated UTI (uUTI)
NCT00731315,2015-03-05,August 2008,July 2011,July 2011,2008-08-05,NA,Interventional,Not Applicable,200,Terminated,Computer-Assisted Treatment in the Management of Adult Female Patients With Symptoms of Urinary Tract Infection in Emergency Departments and Community Health Centers: A Randomized Trial,Computer-Assisted Treatment of Urinary Tract Infection in Emergency Departments and Community Health Centers
NCT00734968,2016-08-17,May 2008,May 2010,May 2010,2008-08-12,2016-05-20,Interventional,Phase 4,161,Completed,"Does Prophylaxis With Macrobid Reduce the Incidence of Urinary Tract Infection in Patients Who Receive a Sub-Urethral Sling for the Treatment of Stress Urinary Incontinence: Randomized, Double Blinded Placebo Controlled Clinical Trial",Does Treatment With Macrobid Reduce Urinary Tract Infections in Patients Receiving a Sub-Urethral Sling for Incontinence
NCT00740584,2018-10-01,August 2008,March 2009,March 2009,2008-08-21,2012-04-03,Interventional,Phase 1/Phase 2,12,Completed,Assessment of Local Retention and Duration of Activity of SPL7013 Following Vaginal Application of 3% SPL7013 Gel (VivaGel) in Healthy Volunteers,Retention and Duration of Activity of SPL7013 (VivaGel®) After Vaginal Dosing.
NCT00767988,2015-09-11,NA,NA,NA,2008-10-06,NA,Interventional,Phase 2,0,Withdrawn,Probiotics Improvement of Gastrointestinal and Genitourinary Health in Girls With Spina Bifida (H-23245),Probiotics in Girls With Spina Bifida
NCT00781625,2008-10-29,October 2008,December 2010,December 2009,2008-10-28,NA,Interventional,Not Applicable,120,Unknown status,"Probiotics/Lactobacillus as a Prophylactic Aid in Recurrent Bacterial Cystitis in Women. A Randomized, Prospective, Double-Blinded, Placebo Controlled, Multi-Center Study.",Probiotics as a Prophylactic Aid in Women With Recurrent Urinary Tract Infections (UTI's)
NCT00783419,2023-12-11,March 2007,January 2011,January 2010,2008-10-30,NA,Observational,NA,55,Completed,Rate of Pelvic Inflammatory Disease and Tubo-ovarian Abscess at SMH,Rate of Pelvic Inflammatory Disease at St. Michael's Hospital
NCT00789464,2020-08-14,NA,NA,NA,2008-11-10,NA,Interventional,Phase 2,0,Withdrawn,H-23187: Probiotic Prophylaxis Against Recurrent Pediatric Urinary Tract Infection,Probiotics for Girls With Recurring Urinary Tract Infections
NCT00801021,2010-03-04,December 2008,June 2009,June 2009,2008-12-02,NA,Interventional,Phase 1,3,Completed,Treatment and/or Prevention of Urinary Tract Infections,Treatment and/or Prevention of Urinary Tract Infections
NCT00803127,2009-08-10,January 2009,May 2009,April 2009,2008-12-04,NA,Observational,NA,120,Completed,VS-Sense Result Reading Clarity,VS-Sense Result Reading Clarity
NCT00868621,2009-03-23,March 2007,June 2009,September 2008,2009-03-23,NA,Observational,NA,56,Unknown status,Identification of Urinary Cytokines in Patients With Overactive Bladder (OAB),Urinary Cytokines in Patients With Overactive Bladder (OAB)
NCT00871494,2011-09-28,May 2009,November 2010,November 2010,2009-03-27,2011-09-28,Interventional,Phase 3,76,Completed,"A Multicenter, Non-Randomized, Open Label Study Of Azithromycin Intravenous Followed By Oral Administration In Japanese Adult Subjects With Pelvic Inflammatory Disease (PID) Requiring Initial Intravenous Therapy",Study Of Azithromycin Intravenous Formulation Against Pelvic Inflammatory Disease (PID) In Japan
NCT00873626,2014-11-05,June 2009,August 2011,August 2011,2009-03-31,NA,Interventional,Phase 4,310,Completed,"Randomized Controled Multicentric Trial, of Non Inferiority, Comparing Two Durations of Antibiotherapy (5 Days Versus 10 Days) in COMMUNAUTARY Acute Uncomplicated Pyelonephritis.",Treatment's Duration of Acute Uncomplicated Pyelonephritis
NCT00878098,2019-07-17,"June 1, 2009","July 12, 2019",NA,2009-04-07,NA,Observational,NA,513,Completed,Study of DDT and Loss of Clinically Recognized Pregnancies in South Africa,Study of DDT and Loss of Clinically-Recognized Pregnancies in South Africa
NCT00892866,2024-02-21,"February 9, 2009","May 31, 2025","May 31, 2025",2009-05-02,NA,Interventional,Not Applicable,877,"Active, not recruiting","Comparative Analysis of CA-IX, p16, Proliferative Markers, and Human Papilloma Virus (HPV) in the Diagnosis of Significant Cervical Lesions in Patients With a Cytologic Diagnosis of Atypical Glandular Cells (AGC)","CA-IX, p16, Proliferative Markers, and HPV in Diagnosing Cervical Lesions in Patients With Abnormal Cervical Cells"
NCT00900653,2009-05-29,May 2009,July 2010,May 2010,2009-05-12,NA,Interventional,Phase 4,142,Unknown status,"Low Dose Estriol With Lactobacilli (Gynoflor) Treatment for Preventing Recurrent Urinary Tract Infection in Postmenopausal Women: A Randomized, Open, Parallel-Group Study",Low Dose Estriol With Lactobacilli Treatment for Preventing Recurrent Urinary Tract Infection in Postmenopausal Women
NCT00929526,2016-09-09,June 2009,February 2011,February 2011,2009-06-26,2012-02-16,Interventional,Phase 3,752,Completed,Long-term Extension Study of the Efficacy of the 580299 Vaccine in the Prevention of HPV-16 and/or HPV-18 Associated Cervical Intraepithelial Neoplasia (CIN) in Japanese Women Vaccinated in the Primary Vaccination Study NCT00316693,Extension Study of the Efficacy of the GSK 580299 Vaccine in Japanese Women Vaccinated in the Primary NCT00316693 Study
NCT00931190,2009-09-14,February 2001,November 2005,NA,2009-06-30,NA,Observational,NA,195,Completed,"Evaluation of the Use of Human Papillomavirus Persistence for Determination of the Treatment Efficacy Among Women With Cervical Intraepithelial Neoplasia, and for Prediction of Recurrence of Cervical Disease",Use of Human Papillomavirus Persistence for Determination of Treatment Efficacy Among Women With Cervical Dysplasia
NCT00937547,2012-11-30,November 2009,July 2011,July 2011,2009-07-10,2012-06-06,Observational,NA,329,Completed,"Observational Study for Determine the Presence and Genotypes of HVP Infection in Cervical Intraepithelial Neoplasia Grade II-III (CIN II-III), and Stage I Cervical Epidermoid Carcinoma and Cervical Adenocarcinoma.",Human Papillomavirus Infection and Virus Genotyping in Uterine Cervix Cancer in Venezuela
NCT00958295,2015-10-21,March 2009,June 2010,May 2010,2009-08-12,NA,Observational,NA,362,Completed,Epidemiology of Acute Bacterial Uncomplicated Cystitis in General Practice: Description and Prediction by Urine Dipstick Test,Epidemiology of Acute Bacterial Uncomplicated Cystitis in General Practice
NCT00976963,2023-06-02,"September 17, 2009","December 27, 2016","December 27, 2016",2009-09-11,2023-04-01,Interventional,Not Applicable,300,Completed,Single Dose Monurol for Treatment of Acute Cystitis,Single Dose Monurol for Treatment of Acute Cystitis
NCT00978848,2016-05-17,November 2009,April 2010,April 2010,2009-09-16,NA,Observational,NA,305,Completed,Non-Invasive Sexually Transmitted Disease Testing in Women Seeking Emergency Contraception or Urine Pregnancy Testing: Meeting the Needs of an At-Risk Population,Non-Invasive Sexually Transmitted Disease Testing in Women Seeking Emergency Contraception or Urine Pregnancy Testing
NCT01021904,2009-11-27,June 2010,December 2014,June 2014,2009-11-27,NA,Interventional,Phase 4,6200,Unknown status,NA,Primary and Secondary Prevention of Human Papillomavirus (HPV) Disease in China
NCT01022346,2016-08-11,August 2009,September 2013,September 2013,2009-11-20,NA,Interventional,Phase 2,206,Completed,"A Randomized, Double-blind, Placebo-controlled, Parallel Group, Multicenter Study of the Safety and Response Rate of 3 Subcutaneously Administered Doses of 5 X 10^7 PFU RO5217790 in Patients With High Grade Cervical Intraepithelial Neoplasia Grade 2 or 3 Associated With High Risk HPV Infection",A Study of RO5217790 in Participants With High Grade Cervical Intraepithelial Neoplasia (CIN) Associated With High Risk Human Papillomavirus (HR-HPV) Infection
NCT01039051,2009-12-23,June 2009,June 2010,December 2009,2009-12-22,NA,Interventional,Phase 2/Phase 3,1600,Unknown status,Randomized Controlled Trials of Diet and Lifestyle Intervention to Promote Chinese Postpartum Women's Health,Diet and Lifestyle Intervention Study in Postpartum Women in China
NCT01039545,2015-07-08,February 2012,January 2015,December 2014,2009-12-24,NA,Interventional,Phase 4,253,Terminated,"Symptomatic Therapy of Uncomplicated Lower Urinary Tract Infections in the Ambulatory Setting. A Randomized, Double Blind Trial",Symptomatic Therapy of Uncomplicated Lower Urinary Tract Infections in the Ambulatory Setting.
NCT01055106,2011-06-28,January 2010,April 2010,April 2010,2010-01-21,NA,Interventional,Phase 2,255,Completed,"A Multicenter, Randomized, Investigator-Blinded, Phase 2, Dose Ranging Study of Metronidazole Vaginal Gel in the Treatment of Bacterial Vaginosis",Dose Ranging Study of Metronidazole Vaginal Gel in the Treatment of Bacterial Vaginosis
NCT01064024,2013-01-24,December 2009,December 2010,December 2010,2010-02-04,NA,Interventional,Phase 3,233,Completed,"A Double Blind, Randomized, Parallel Controlled Study to Evaluate the Safety and Efficacy of Phenazopyridine Hydrochloride Tablets, USP 200 mg vs. Placebo as a Urinary Analgesic for Short Term Treatment in Female Subjects Suffering From Pain or Burning When Passing Urine Associated With Uncomplicated Urinary Tract Infections (uUTI)","Evaluate the Safety and Efficacy of Phenazopyridine Hydrochloride Tablets, USP 200 mg vs. Placebo"
NCT01067131,2012-12-21,March 2010,December 2012,December 2012,2010-02-10,NA,Interventional,Phase 1,48,Completed,A Phase I Randomized Placebo Controlled Study of a Virosome Formulated Anti-Candida Vaccine (PEV7) Administered by the Vaginal (PEV7C) or Intramuscular (PEV7B) Route to Healthy Adult Volunteers,Safety and Immunogenicity Study of a Virosomal Vaccine Against Recurrent Vulvovaginal Candida Infection
NCT01095198,2011-07-19,April 2010,January 2013,November 2012,2010-03-29,NA,Interventional,Phase 2/Phase 3,1440,Unknown status,Randomized Controlled Trial of Vaginal Self Sampling for Human Papillomavirus to Increase Cervical Cancer Screening Participation,Randomized Trial of Vaginal Self Sampling for Human Papillomavirus (HPV)
NCT01108757,2017-10-17,April 2010,August 2013,August 2013,2010-04-21,2017-01-11,Interventional,Not Applicable,52,Terminated,Prevention of Catheter-Associated Urinary Tract Infections in Patients Undergoing Incontinence and Reconstructive Pelvic Surgery: A Randomized Controlled Trial,Prevention of Catheter-Associated Urinary Tract Infection in Incontinence and Reconstructive Pelvic Surgery Patients
NCT01123603,2015-01-13,May 2010,June 2014,June 2014,2010-05-12,NA,Observational,NA,860,Completed,Lower UTI Evaluation in Women With Uterine Leiomyomata,Lower Urinary Tract Infection (UTI) Evaluation in Women With Uterine Leiomyomata
NCT01132131,2012-02-01,August 2010,December 2011,December 2011,2010-05-20,NA,Interventional,Phase 4,443,Completed,Use of Standardized Delegation Form in Diagnosing and Treating Acute Cystitis in Primary Care Facilities.,Management of Urinary Tract Infections in Primary Care Facilities.
NCT01142752,2016-08-02,November 2011,May 2015,April 2015,2010-06-07,NA,Observational,NA,71,Completed,"Vaginal, Oral and Systemic Inflammation in Preterm Birth","Vaginal, Oral and Systemic Inflammation in Preterm Birth"
NCT01152528,2010-06-28,July 2010,June 2011,June 2011,2010-06-28,NA,Interventional,Phase 3,248,Unknown status,"VA-SENSE - BACTERIAL VAGINOSIS ONCE A WEEK SCREENING AND TREATMENT TO REDUCE INFECTIVE COMPLICATIONS, ABORTION AND PRETERM DELIVERY IN PREGNANT WOMEN WITH PREVIOUS PRETERM DELIVERY.","Va-Sense - Bacterial Vaginosis Once A Week Screening And Treatment To Reduce Infective Complications, Abortion And Preterm Delivery In Pregnant Women With Previous Preterm Delivery"
NCT01160640,2018-07-06,November 2010,August 2015,August 2015,2010-07-08,2016-10-26,Interventional,Phase 2,233,Completed,The Importance of Anti-anaerobic Therapy for Acute PID,The Importance of Anti-anaerobic Therapy for Acute Pelvic Inflammatory Disease (PID)
NCT01207999,2012-11-21,October 2007,March 2010,March 2010,2010-09-22,NA,Observational,NA,591,Completed,Human Papillomavirus (HPV) Type Distribution in Adult African Women Diagnosed With Invasive Cervical Cancer,Type Distribution of Human Papillomavirus in Adult African Women Diagnosed With Invasive Cervical Cancer
NCT01213459,2012-11-21,April 2010,December 2011,December 2011,2010-10-01,NA,Observational,NA,420,Completed,"An Observational, Epidemiological Study on the Prevalence of Human Papillomavirus (HPV) Types in Women >= 15 Years of Age, in the Kingdom of Saudi Arabia",Study on the Prevalence of Human Papillomavirus Types in Women >= 15 Years of Age in the Kingdom of Saudi Arabia
NCT01219595,2016-01-28,September 2010,September 2012,September 2012,2010-10-08,NA,Interventional,Not Applicable,65,Completed,Cranberry Proanthocyanidins for Modification of Intestinal E. Coli Flora and Prevention of Urinary Tract Infections in UTI-Susceptible Women,Cranberry Proanthocyanidins for Modification of Intestinal E. Coli Flora and Prevention of Urinary Tract Infections in UTI-Susceptible Women
NCT01230814,2014-09-26,April 2011,August 2013,August 2013,2010-10-28,2014-08-14,Interventional,Phase 2,234,Completed,"A Double-Blind, Randomized Trial of Monthly Treatment With Topical Metronidazole and Miconazole Co-formulated Vaginal Suppositories Versus Placebo for Preventing Vaginal Infections in HIV-seronegative Women",Topical Metronidazole and Miconazole Co-formulated Vaginal Suppositories for Preventing Vaginal Infections in HIV-seronegative Women
NCT01231737,2010-10-29,November 2010,February 2012,February 2011,2010-01-14,NA,Interventional,Phase 2,96,Unknown status,Efficacy of Prulifloxacin vs Phosphomycin in the Prophylasy of Urinary Tract Infection,Efficacy of Two Prophylactic Schedules (Prulifloxacin Versus Phosphomycin)
NCT01235546,2017-06-29,May 2011,December 2015,December 2015,2010-11-04,2017-03-13,Interventional,Not Applicable,2013,Completed,Cesarean Section Optimal Antibiotic Prophylaxis Trial,Study of Effectiveness and Safety of Azithromycin-based Extended-spectrum Prophylaxis to Prevent Post Cesarean Infection
NCT01236131,2016-08-15,November 2010,August 2015,August 2015,2010-11-04,NA,Observational,NA,480,Completed,Characterization of Novel Organisms in the Genital Tract of Women With PID and Determination of Their Association With Endometritis.,The Role of Novel Organisms in Acute Endometritis
NCT01241110,2010-11-15,January 2010,September 2010,August 2010,2010-11-15,NA,Interventional,Phase 4,100,Completed,Phase 4 Study of Azitromicin in the Treatment of PID,To Compare Ofloxacin With Azitromycin for Pelvic Inflammatory Disease (PID) Treatment
NCT01281319,2011-01-20,January 2011,December 2012,December 2011,2011-01-20,NA,Observational,NA,300,Unknown status,Evaluation of a Diagnostic Kit for the Detection of Serum Antibodies Anti Genital Mycoplasma in High Risk Pregnant Women,Evaluation of a Serology Diagnostic Kit for the Detection of Genital Mycoplasma in Pregnancy
